district_id,district_name,division,block,village,species,disease_id,disease_name,week_start,reported_cases,deaths,reporter_type,lat,lon,state
JALGAON,Jalgaon,Nashik,Pachora,pachkhurd76,goat,fmd,Foot-and-Mouth Disease,2025-02-03,0,0,field_vet,21.095974,75.69057,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,erannagar34,sheep,fmd,Foot-and-Mouth Disease,2025-02-03,0,0,panchayat_member,21.045709,75.620217,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachpeth98,cattle,lsd,Lumpy Skin Disease,2025-02-03,0,0,field_vet,21.119051,75.63892,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawapeth18,buffalo,lsd,Lumpy Skin Disease,2025-02-03,0,0,livestock_inspector,20.894686,75.492365,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravegaon65,cattle,brucellosis,Brucellosis,2025-02-03,0,0,livestock_inspector,20.919364,75.553568,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawagaon30,goat,brucellosis,Brucellosis,2025-02-03,0,0,farmer,21.039213,75.599407,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhusnagar3,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-03,0,0,para_vet,21.021185,75.531369,Maharashtra
PUNE,Pune,Pune,Bhor,bhorkhurd11,cattle,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,panchayat_member,18.380855,73.902412,Maharashtra
PUNE,Pune,Pune,Junnar,junngaon3,buffalo,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,farmer,18.582583,73.855124,Maharashtra
PUNE,Pune,Pune,Velhe,velhgaon8,goat,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,panchayat_member,18.515216,73.891538,Maharashtra
PUNE,Pune,Pune,Junnar,junnpeth4,sheep,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,panchayat_member,18.589457,73.874106,Maharashtra
PUNE,Pune,Pune,Mulshi,mulsgaon69,sheep,ppr,Peste des Petits Ruminants,2025-02-10,0,0,panchayat_member,18.385885,73.764426,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopakhurd79,sheep,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,livestock_inspector,18.971643,74.823791,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnbudruk41,goat,ppr,Peste des Petits Ruminants,2025-02-10,0,0,field_vet,19.167844,74.835704,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parngaon61,sheep,ppr,Peste des Petits Ruminants,2025-02-10,0,0,farmer,19.081236,74.689918,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangpur12,buffalo,brucellosis,Brucellosis,2025-02-10,0,0,livestock_inspector,18.949419,74.700696,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi27,cattle,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,para_vet,19.9825,73.827653,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinngaon84,buffalo,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,livestock_inspector,20.037103,73.730032,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd57,goat,brucellosis,Brucellosis,2025-02-10,0,0,panchayat_member,20.149226,73.933016,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malepur11,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-10,0,0,livestock_inspector,19.946533,73.655106,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar35,goat,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,livestock_inspector,16.838365,74.105022,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvpur26,cattle,lsd,Lumpy Skin Disease,2025-02-10,0,0,livestock_inspector,16.760896,74.316063,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagagaon16,cattle,brucellosis,Brucellosis,2025-02-10,0,0,field_vet,16.590733,74.332796,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirkhurd59,goat,brucellosis,Brucellosis,2025-02-10,0,0,panchayat_member,16.756976,74.376821,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,mirabudruk88,goat,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,para_vet,16.777112,74.467122,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadepur98,buffalo,lsd,Lumpy Skin Disease,2025-02-10,0,0,panchayat_member,16.991256,74.524214,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwkhurd42,goat,ppr,Peste des Petits Ruminants,2025-02-10,0,0,para_vet,16.78572,74.554835,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadepur35,buffalo,brucellosis,Brucellosis,2025-02-10,0,0,farmer,16.945434,74.643402,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmpur60,buffalo,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,para_vet,17.746801,75.863953,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,manggaon99,sheep,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,panchayat_member,17.795025,75.921898,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandpur29,goat,ppr,Peste des Petits Ruminants,2025-02-10,0,0,farmer,17.589251,75.87892,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhpeth12,sheep,ppr,Peste des Petits Ruminants,2025-02-10,0,0,farmer,17.536819,76.020094,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsbudruk69,buffalo,brucellosis,Brucellosis,2025-02-10,0,0,field_vet,17.513359,75.977029,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonpeth93,goat,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,para_vet,21.285012,79.030938,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saongaon96,cattle,lsd,Lumpy Skin Disease,2025-02-10,0,0,para_vet,21.243615,79.138654,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katonagar91,buffalo,lsd,Lumpy Skin Disease,2025-02-10,0,0,livestock_inspector,21.276284,79.217765,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkpeth53,goat,ppr,Peste des Petits Ruminants,2025-02-10,0,0,panchayat_member,21.128399,79.195078,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkbudruk65,buffalo,brucellosis,Brucellosis,2025-02-10,0,0,panchayat_member,21.140812,79.028601,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausagaon13,sheep,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,panchayat_member,18.406717,76.469069,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausagaon6,cattle,brucellosis,Brucellosis,2025-02-10,0,0,para_vet,18.286132,76.654953,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopkhurd21,buffalo,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,farmer,21.157551,75.473093,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopkhurd39,sheep,fmd,Foot-and-Mouth Disease,2025-02-10,0,0,livestock_inspector,21.101687,75.484811,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuspeth68,cattle,brucellosis,Brucellosis,2025-02-10,0,0,field_vet,21.117901,75.688979,Maharashtra
PUNE,Pune,Pune,Baramati,baragaon55,buffalo,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,farmer,18.536157,73.860296,Maharashtra
PUNE,Pune,Pune,Baramati,barabudruk62,goat,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,livestock_inspector,18.602868,73.867342,Maharashtra
PUNE,Pune,Pune,Baramati,baragaon1,sheep,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,para_vet,18.609881,73.870809,Maharashtra
PUNE,Pune,Pune,Indapur,indawadi50,buffalo,brucellosis,Brucellosis,2025-02-17,0,0,livestock_inspector,18.575072,73.813652,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahukhurd26,buffalo,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,field_vet,18.958726,74.880305,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrigaon80,goat,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,panchayat_member,19.204511,74.771366,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevagaon12,buffalo,brucellosis,Brucellosis,2025-02-17,0,0,farmer,19.042555,74.844056,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphgaon58,buffalo,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,livestock_inspector,19.955155,73.669544,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,maletarf99,buffalo,lsd,Lumpy Skin Disease,2025-02-17,0,0,field_vet,19.983155,73.778773,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malepeth16,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,field_vet,19.971582,73.719072,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gaganagar93,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,panchayat_member,16.805769,74.275514,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar76,sheep,ppr,Peste des Petits Ruminants,2025-02-17,0,0,para_vet,16.607909,74.301477,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagapur61,cattle,brucellosis,Brucellosis,2025-02-17,0,0,para_vet,16.728313,74.315961,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon76,cattle,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,farmer,16.774772,74.665877,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpur23,goat,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,para_vet,16.847044,74.463425,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi28,cattle,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,farmer,17.629919,75.814605,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangkhurd15,sheep,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,livestock_inspector,17.557873,75.839991,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangwadi95,cattle,lsd,Lumpy Skin Disease,2025-02-17,0,0,livestock_inspector,17.73677,75.853929,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangkhurd17,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,livestock_inspector,17.720114,76.053792,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,manggaon50,sheep,ppr,Peste des Petits Ruminants,2025-02-17,0,0,para_vet,17.614319,75.770727,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampgaon73,goat,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,para_vet,21.174307,78.987971,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkwadi75,cattle,lsd,Lumpy Skin Disease,2025-02-17,0,0,para_vet,21.047806,78.985263,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingkhurd46,buffalo,lsd,Lumpy Skin Disease,2025-02-17,0,0,farmer,21.008021,79.181076,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrekhurd44,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,field_vet,21.094368,79.153574,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingkhurd25,cattle,brucellosis,Brucellosis,2025-02-17,0,0,para_vet,21.084163,79.012087,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narkwadi45,buffalo,brucellosis,Brucellosis,2025-02-17,0,0,panchayat_member,21.219786,79.09971,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonnagar41,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-17,0,0,panchayat_member,21.176143,78.978369,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakbudruk76,cattle,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,field_vet,18.342157,76.43007,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakgaon90,sheep,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,para_vet,18.288762,76.522113,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirnagar16,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,livestock_inspector,18.501395,76.478971,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilagaon9,cattle,brucellosis,Brucellosis,2025-02-17,0,0,field_vet,18.466125,76.668418,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonpur13,buffalo,brucellosis,Brucellosis,2025-02-17,0,0,panchayat_member,18.450754,76.500254,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravewadi39,goat,fmd,Foot-and-Mouth Disease,2025-02-17,0,0,panchayat_member,21.002631,75.425034,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,eranbudruk8,goat,ppr,Peste des Petits Ruminants,2025-02-17,0,0,panchayat_member,20.957763,75.563637,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhustarf95,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-17,0,0,field_vet,20.881746,75.588281,Maharashtra
PUNE,Pune,Pune,Bhor,bhorwadi2,buffalo,lsd,Lumpy Skin Disease,2025-02-24,0,0,panchayat_member,18.58105,73.831952,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambewadi75,goat,ppr,Peste des Petits Ruminants,2025-02-24,0,0,field_vet,18.499493,73.762233,Maharashtra
PUNE,Pune,Pune,Velhe,velhgaon7,sheep,ppr,Peste des Petits Ruminants,2025-02-24,0,0,farmer,18.542876,73.780383,Maharashtra
PUNE,Pune,Pune,Haveli,havewadi54,buffalo,brucellosis,Brucellosis,2025-02-24,0,0,farmer,18.649929,73.74977,Maharashtra
PUNE,Pune,Pune,Baramati,barapur51,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-24,0,0,field_vet,18.435917,73.864416,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangnagar12,cattle,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,livestock_inspector,19.192649,74.79571,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnkhurd53,buffalo,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,farmer,18.948529,74.879057,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrigaon50,goat,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,field_vet,19.027607,74.843138,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupeth80,cattle,brucellosis,Brucellosis,2025-02-24,0,0,panchayat_member,19.11419,74.649731,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevakhurd57,buffalo,brucellosis,Brucellosis,2025-02-24,0,0,field_vet,19.024783,74.678196,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphtarf96,cattle,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,para_vet,19.96985,73.86832,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinnpur26,buffalo,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,panchayat_member,19.986462,73.851829,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,maletarf81,goat,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,field_vet,20.000813,73.923082,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimwadi5,sheep,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,panchayat_member,20.090604,73.783087,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphbudruk36,buffalo,lsd,Lumpy Skin Disease,2025-02-24,0,0,para_vet,19.993411,73.758854,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeolbudruk89,buffalo,brucellosis,Brucellosis,2025-02-24,0,0,farmer,20.01214,73.884943,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malebudruk43,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-24,0,0,farmer,20.065551,73.834944,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhnagar53,buffalo,lsd,Lumpy Skin Disease,2025-02-24,0,0,livestock_inspector,16.828367,74.286012,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirkhurd39,cattle,brucellosis,Brucellosis,2025-02-24,0,0,para_vet,16.763913,74.30138,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgwadi61,sheep,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,para_vet,16.985452,74.605565,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgpeth12,goat,ppr,Peste des Petits Ruminants,2025-02-24,0,0,livestock_inspector,16.923661,74.708116,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwtarf73,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-24,0,0,panchayat_member,16.995918,74.566392,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barspur89,sheep,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,farmer,17.649673,75.918033,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi15,buffalo,brucellosis,Brucellosis,2025-02-24,0,0,livestock_inspector,17.52622,75.936123,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangwadi67,goat,brucellosis,Brucellosis,2025-02-24,0,0,farmer,17.646178,75.877033,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kamppeth8,sheep,ppr,Peste des Petits Ruminants,2025-02-24,0,0,para_vet,21.29408,79.064584,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingwadi95,goat,brucellosis,Brucellosis,2025-02-24,0,0,field_vet,21.238952,79.217334,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilapeth47,cattle,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,para_vet,18.261486,76.575796,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renapur98,sheep,fmd,Foot-and-Mouth Disease,2025-02-24,0,0,field_vet,18.271409,76.516858,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirpur16,goat,ppr,Peste des Petits Ruminants,2025-02-24,0,0,field_vet,18.521083,76.581387,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakwadi49,cattle,brucellosis,Brucellosis,2025-02-24,0,0,livestock_inspector,18.500839,76.591696,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausapur48,buffalo,brucellosis,Brucellosis,2025-02-24,0,0,panchayat_member,18.351924,76.655379,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopwadi1,poultry,ai_h5n1,Avian Influenza (H5N1),2025-02-24,0,0,farmer,20.944578,75.427501,Maharashtra
PUNE,Pune,Pune,Velhe,velhpeth42,sheep,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,para_vet,18.64074,73.959785,Maharashtra
PUNE,Pune,Pune,Junnar,junnnagar17,buffalo,brucellosis,Brucellosis,2025-03-03,0,0,panchayat_member,18.65245,73.954885,Maharashtra
PUNE,Pune,Pune,Indapur,indatarf32,poultry,ai_h5n1,Avian Influenza (H5N1),2025-03-03,0,0,farmer,18.504971,73.829247,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnbudruk1,cattle,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,field_vet,19.019173,74.879813,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrigaon85,buffalo,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,para_vet,19.089449,74.783602,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrigaon64,goat,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,field_vet,18.963433,74.723713,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupur89,sheep,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,field_vet,19.194798,74.821263,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopawadi25,cattle,lsd,Lumpy Skin Disease,2025-03-03,0,0,field_vet,19.164329,74.84111,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Pathardi,pathnagar17,goat,ppr,Peste des Petits Ruminants,2025-03-03,0,0,para_vet,19.039364,74.617707,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangnagar25,poultry,ai_h5n1,Avian Influenza (H5N1),2025-03-03,0,0,field_vet,18.955912,74.842183,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatwadi92,cattle,lsd,Lumpy Skin Disease,2025-03-03,0,0,field_vet,19.95198,73.733527,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi88,goat,ppr,Peste des Petits Ruminants,2025-03-03,0,0,para_vet,20.03287,73.758097,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeoltarf12,goat,brucellosis,Brucellosis,2025-03-03,0,0,livestock_inspector,19.941045,73.771199,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagawadi98,buffalo,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,livestock_inspector,16.701215,74.244977,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhgaon77,goat,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,panchayat_member,16.582797,74.345029,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirnagar13,cattle,lsd,Lumpy Skin Disease,2025-03-03,0,0,farmer,16.655586,74.176003,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirkhurd24,buffalo,lsd,Lumpy Skin Disease,2025-03-03,0,0,farmer,16.588432,74.290159,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvtarf29,goat,ppr,Peste des Petits Ruminants,2025-03-03,0,0,panchayat_member,16.826495,74.296736,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhkhurd11,buffalo,brucellosis,Brucellosis,2025-03-03,0,0,livestock_inspector,16.780215,74.180083,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirkhurd56,buffalo,lsd,Lumpy Skin Disease,2025-03-03,0,0,farmer,16.813689,74.47028,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgwadi76,sheep,ppr,Peste des Petits Ruminants,2025-03-03,0,0,farmer,16.998931,74.449111,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,mirapur51,goat,brucellosis,Brucellosis,2025-03-03,0,0,farmer,16.717262,74.646482,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmtarf29,goat,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,panchayat_member,17.537069,75.923631,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangpeth7,goat,ppr,Peste des Petits Ruminants,2025-03-03,0,0,field_vet,17.719723,75.870366,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandpur40,sheep,ppr,Peste des Petits Ruminants,2025-03-03,0,0,panchayat_member,17.636817,75.890693,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsgaon57,goat,brucellosis,Brucellosis,2025-03-03,0,0,para_vet,17.713717,75.946843,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi45,poultry,ai_h5n1,Avian Influenza (H5N1),2025-03-03,0,0,panchayat_member,17.641911,75.774952,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrenagar56,cattle,lsd,Lumpy Skin Disease,2025-03-03,0,0,field_vet,21.250084,79.059585,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepeth51,goat,ppr,Peste des Petits Ruminants,2025-03-03,0,0,panchayat_member,21.282254,79.050477,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonkhurd1,cattle,brucellosis,Brucellosis,2025-03-03,0,0,farmer,21.164899,78.987383,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingpur89,buffalo,brucellosis,Brucellosis,2025-03-03,0,0,panchayat_member,21.205381,79.00201,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingpur42,goat,brucellosis,Brucellosis,2025-03-03,0,0,para_vet,21.224726,79.182843,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deontarf84,buffalo,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,para_vet,18.27282,76.48189,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirkhurd30,goat,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,para_vet,18.41368,76.498401,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renatarf17,buffalo,lsd,Lumpy Skin Disease,2025-03-03,0,0,livestock_inspector,18.276074,76.688194,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakpur17,cattle,brucellosis,Brucellosis,2025-03-03,0,0,livestock_inspector,18.39362,76.550459,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakwadi57,goat,brucellosis,Brucellosis,2025-03-03,0,0,farmer,18.321001,76.518852,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuswadi82,cattle,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,livestock_inspector,21.095026,75.501853,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhusnagar61,buffalo,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,field_vet,21.009602,75.541008,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,erankhurd66,sheep,fmd,Foot-and-Mouth Disease,2025-03-03,0,0,field_vet,21.047988,75.650758,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawakhurd19,goat,brucellosis,Brucellosis,2025-03-03,0,0,livestock_inspector,21.090223,75.543556,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachbudruk49,poultry,ai_h5n1,Avian Influenza (H5N1),2025-03-03,0,0,farmer,20.896929,75.459685,Maharashtra
PUNE,Pune,Pune,Mulshi,mulstarf79,cattle,fmd,Foot-and-Mouth Disease,2025-03-10,0,0,field_vet,18.539115,73.80853,Maharashtra
PUNE,Pune,Pune,Indapur,indanagar95,buffalo,fmd,Foot-and-Mouth Disease,2025-03-10,0,0,para_vet,18.411641,73.764633,Maharashtra
PUNE,Pune,Pune,Baramati,barapeth96,sheep,fmd,Foot-and-Mouth Disease,2025-03-10,0,0,panchayat_member,18.579225,73.725964,Maharashtra
PUNE,Pune,Pune,Indapur,indawadi43,cattle,lsd,Lumpy Skin Disease,2025-03-10,0,0,panchayat_member,18.662159,73.793737,Maharashtra
PUNE,Pune,Pune,Haveli,havepeth20,goat,brucellosis,Brucellosis,2025-03-10,0,0,para_vet,18.488891,73.742499,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Pathardi,pathwadi46,goat,ppr,Peste des Petits Ruminants,2025-03-10,0,0,farmer,19.069217,74.70387,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnkhurd41,goat,brucellosis,Brucellosis,2025-03-10,0,0,livestock_inspector,19.204979,74.817057,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,maletarf94,buffalo,fmd,Foot-and-Mouth Disease,2025-03-10,0,0,farmer,20.018467,73.860765,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimwadi75,goat,fmd,Foot-and-Mouth Disease,2025-03-10,0,0,livestock_inspector,20.047691,73.887102,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinnbudruk68,buffalo,lsd,Lumpy Skin Disease,2025-03-10,0,0,farmer,19.945947,73.914312,Maharashtra
